OK,2011-09-07 14:25:39 
OK,2011-09-07 14:29:45 
OK,2011-09-07 14:32:04 
OK,2011-09-07 14:40:53 
OK,2011-09-07 14:48:41 
OK,2011-09-07 14:58:41 
OK,2011-09-07 15:08:41 
OK,2011-09-07 15:18:41 
OK,2011-09-07 15:28:41 
OK,2011-09-07 15:38:41 
OK,2011-09-07 15:48:41 
OK,2011-09-07 15:58:41 
OK,2011-09-07 16:08:41 
OK,2011-09-07 16:18:41 
OK,2011-09-07 16:28:41 
OK,2011-09-07 16:30:11 
OK,2011-09-07 16:40:11 
OK,2011-09-07 16:50:11 
OK,2011-09-07 17:00:11 
OK,2011-09-07 17:15:39 
OK,2011-09-07 17:22:43 
OK,2011-09-07 17:32:43 
OK,2011-09-08 09:17:21 
OK,2011-09-08 09:20:02 
OK,2011-09-08 09:24:53 
OK,2011-09-08 09:26:49 
OK,2011-09-08 09:31:50 
OK,2011-09-08 09:33:24 
OK,2011-09-08 09:34:05 
OK,2011-09-08 09:44:05 
OK,2011-09-08 09:54:05 
OK,2011-09-08 10:03:39 
OK,2011-09-08 10:09:03 
OK,2011-09-08 10:10:53 
OK,2011-09-08 10:20:53 
OK,2011-09-08 10:30:53 
OK,2011-09-08 10:36:17 
OK,2011-09-08 10:46:17 
OK,2011-09-08 10:56:17 
OK,2011-09-08 11:06:17 
OK,2011-09-08 11:13:06 
OK,2011-09-08 11:23:06 
OK,2011-09-08 11:23:27 
OK,2011-09-08 11:33:27 
OK,2011-09-08 11:43:27 
OK,2011-09-08 11:53:27 
OK,2011-09-08 12:03:27 
OK,2011-09-08 12:13:27 
OK,2011-09-08 12:23:28 
OK,2011-09-08 12:33:28 
OK,2011-09-08 12:43:28 
OK,2011-09-08 12:53:31 
OK,2011-09-08 13:03:31 
OK,2011-09-08 13:13:31 
OK,2011-09-08 13:23:27 
OK,2011-09-08 13:33:27 
OK,2011-09-08 13:43:27 
OK,2011-09-08 13:53:27 
OK,2011-09-08 14:03:27 
OK,2011-09-08 14:13:27 
OK,2011-09-08 14:23:28 
OK,2011-09-08 14:33:28 
OK,2011-09-08 14:43:28 
OK,2011-09-08 14:53:28 
OK,2011-09-08 15:03:28 
OK,2011-09-08 15:13:28 
OK,2011-09-08 15:23:28 
OK,2011-09-08 15:33:28 
OK,2011-09-08 15:43:28 
OK,2011-09-08 15:53:28 
OK,2011-09-08 16:03:28 
OK,2011-09-08 16:13:28 
OK,2011-09-08 16:23:28 
OK,2011-09-08 16:33:28 
OK,2011-09-08 16:43:28 
OK,2011-09-08 16:53:28 
OK,2011-09-08 17:03:28 
OK,2011-09-08 17:13:28 
OK,2011-09-08 17:23:27 
OK,2011-09-08 17:33:27 
500 Can't connect to 124.42.126.24:8012 (connect: Connection timed out)2011-09-09 08:07:35
500 Can't connect to 124.42.126.24:8012 (connect: Connection timed out)2011-09-09 08:17:56
500 Can't connect to 124.42.126.24:8012 (connect: Connection timed out)2011-09-09 08:28:17
500 Can't connect to 124.42.126.24:8012 (connect: Connection timed out)2011-09-09 08:38:38
OK,2011-09-09 09:49:06 
OK,2011-09-09 09:51:40 
OK,2011-09-09 09:54:55 
OK,2011-09-09 10:04:55 
OK,2011-09-09 10:14:55 
OK,2011-09-09 10:24:55 
OK,2011-09-09 10:26:43 
OK,2011-09-09 10:36:43 
OK,2011-09-09 10:46:43 
OK,2011-09-09 10:56:43 
OK,2011-09-09 11:06:43 
OK,2011-09-09 11:16:43 
OK,2011-09-09 11:26:43 
OK,2011-09-09 11:36:43 
OK,2011-09-09 11:46:43 
OK,2011-09-09 11:56:43 
OK,2011-09-09 12:06:43 
OK,2011-09-09 12:16:43 
OK,2011-09-09 12:26:44 
OK,2011-09-09 12:36:44 
OK,2011-09-09 12:46:44 
OK,2011-09-09 12:56:44 
OK,2011-09-09 13:06:44 
OK,2011-09-09 13:16:44 
OK,2011-09-09 13:26:44 
OK,2011-09-09 13:36:44 
OK,2011-09-09 13:46:44 
OK,2011-09-09 13:56:44 
OK,2011-09-09 14:06:44 
OK,2011-09-09 14:16:44 
OK,2011-09-09 14:26:44 
OK,2011-09-09 14:36:44 
OK,2011-09-09 14:46:44 
OK,2011-09-09 14:56:44 
OK,2011-09-09 15:06:44 
OK,2011-09-09 15:16:44 
OK,2011-09-09 15:26:44 
OK,2011-09-09 15:36:44 
OK,2011-09-09 15:46:44 
OK,2011-09-09 15:56:44 
OK,2011-09-09 16:06:44 
500 Can't connect to 124.42.126.24:8012 (connect: 没有到主机的路由)2013-06-21 18:08:21
500 Can't connect to 124.42.126.24:8012 (connect: 没有到主机的路由)2013-06-21 18:18:24
500 Can't connect to 124.42.126.24:8012 (connect: 没有到主机的路由)2013-06-21 18:28:27
500 Can't connect to 124.42.126.24:8012 (connect: 没有到主机的路由)2013-06-21 18:38:29
